type_clean;pieces;chambres;prix;neuf_flag;surface;terrain;etage_clean;ville;code_postal
appartement;2;1;235000;1;45.0;0.0;2;Francheville;69340
appartement;2;1;187000;0;38.2;0.0;1;Villeurbanne;69100
appartement;2;1;270000;0;45.5;0.0;2;Lyon;69002
appartement;2;1;230000;0;58.0;0.0;5;Lyon;69004
appartement;2;1;194400;1;45.0;0.0;1;Saint-Fons;69190
appartement;2;1;330000;0;44.0;0.0;RDC;Champagne-au-Mont-d'Or;69410
appartement;2;1;201400;0;73.0;0.0;1;Échalas;69700
appartement;2;1;285000;0;51.0;0.0;3;Lyon;69002
appartement;2;1;250000;0;47.3;0.0;3;Villeurbanne;69100
appartement;2;1;205000;0;40.0;0.0;2;Jonage;69330
appartement;2;1;163000;0;49.1;0.0;1;Lyon;69008
appartement;2;1;226000;1;41.0;0.0;1;Saint-Romain-au-Mont-d'Or;69270
appartement;2;1;215000;0;40.0;0.0;5;Lyon;69006
appartement;2;1;343000;0;66.7;0.0;5;Lyon;69004
appartement;2;1;159990;1;41.0;0.0;2;Givors;69700
appartement;2;1;252000;1;44.0;0.0;3;Caluire-et-Cuire;69300
appartement;2;1;285000;1;45.4;0.0;1;Lyon;69008
appartement;2;1;280000;1;42.0;0.0;1;Lyon;69007
appartement;2;1;149000;0;28.0;0.0;1;Caluire-et-Cuire;69300
appartement;2;1;166000;0;43.0;0.0;3;Saint-Priest;69800
appartement;2;1;199900;0;45.0;0.0;4;Lyon;69008
appartement;2;1;279000;0;74.0;0.0;6;Lyon;69001
appartement;2;1;220000;1;38.0;0.0;1;Saint-Priest;69800
appartement;2;1;270000;1;43.2;0.0;RDC;Genas;69740
appartement;2;1;345000;0;60.0;0.0;4;Lyon;69006
appartement;2;1;249000;0;43.0;0.0;1;Lyon;69001
appartement;2;1;238000;1;47.0;0.0;1;Meyzieu;69330
appartement;2;1;239600;1;42.0;0.0;1;Brindas;69126
appartement;2;1;165000;0;28.0;0.0;RDC;Lyon;69001
appartement;2;1;320000;0;53.0;0.0;3;Lyon;69007
appartement;2;1;182000;0;36.0;0.0;RDC;Lyon;69003
appartement;2;1;179000;0;46.4;0.0;1;Villeurbanne;69100
appartement;2;1;239000;0;48.8;0.0;RDC;Villeurbanne;69100
appartement;2;1;150000;0;37.0;0.0;RDC;Lyon;69007
appartement;2;1;160000;0;48.0;0.0;3;Vénissieux;69200
appartement;2;1;250000;0;50.0;0.0;2;Bron;69500
appartement;2;1;179000;0;34.0;0.0;5;Lyon;69007
appartement;2;1;195000;0;41.8;0.0;RDC;Villeurbanne;69100
appartement;2;1;219000;0;35.0;0.0;1;Lyon;69007
appartement;2;1;247000;0;50.0;0.0;6;Lyon;69003
appartement;2;1;188825;1;42.0;0.0;3;Vaulx-en-Velin;69120
appartement;2;1;195000;0;42.0;0.0;5;Vénissieux;69200
appartement;2;1;258000;1;40.6;0.0;1;Lyon;69005
appartement;2;1;159852;0;29.0;0.0;2;Lyon;69003
appartement;2;1;276000;1;43.8;0.0;1;Lyon;69007
appartement;2;1;170000;0;43.0;0.0;RDC;Francheville;69340
appartement;2;1;235000;0;50.0;0.0;3;Lyon;69009
appartement;2;1;299000;0;71.0;0.0;3;Lyon;69002
appartement;2;1;157000;0;56.0;0.0;RDC;Villeurbanne;69100
appartement;2;1;265000;0;47.9;0.0;2;Neuville-sur-Saône;69250
appartement;2;1;235000;0;46.6;0.0;4;Lyon;69003
appartement;2;1;130000;1;36.0;0.0;1;Rillieux-la-Pape;69140
appartement;2;1;165000;0;37.0;0.0;5;Villeurbanne;69100
appartement;2;1;199000;0;47.0;0.0;RDC;Saint-Priest;69800
appartement;2;1;181000;1;39.0;0.0;2;Corbas;69960
appartement;2;1;220000;0;40.0;0.0;5;Lyon;69007
appartement;2;1;344999;1;48.0;0.0;14;Lyon;69002
appartement;2;1;195000;0;29.6;0.0;1;Caluire-et-Cuire;69300
appartement;2;1;164300;0;35.0;0.0;4;Villeurbanne;69100
appartement;2;1;190400;0;59.0;0.0;3;Villeurbanne;69100
appartement;2;1;240000;0;50.0;0.0;RDC;Lyon;69008
appartement;2;1;268000;0;56.0;0.0;3;Lyon;69006
appartement;2;1;150000;0;60.0;0.0;2;Villeurbanne;69100
appartement;2;1;175000;0;44.3;0.0;RDC;Rillieux-la-Pape;69140
appartement;2;1;170000;0;47.1;0.0;2;Villeurbanne;69100
appartement;2;1;209000;0;52.0;0.0;4;Lyon;69003
appartement;2;1;229000;0;45.0;0.0;RDC;Champagne-au-Mont-d'Or;69410
appartement;2;1;265000;1;40.0;0.0;8;Villeurbanne;69100
appartement;2;1;135000;0;42.3;0.0;1;Lyon;69008
appartement;2;1;275000;1;50.2;0.0;RDC;Chasselay;69380
appartement;2;1;188000;1;42.6;0.0;1;Vaulx-en-Velin;69210
appartement;2;1;239000;0;44.0;0.0;RDC;Champagne-au-Mont-d'Or;69410
appartement;2;1;355000;0;61.4;0.0;4;Lyon;69002
appartement;2;1;232000;0;44.9;0.0;1;Lyon;69008
appartement;2;1;309000;0;43.4;0.0;3;Lyon;69009
appartement;2;1;149000;0;40.0;0.0;1;Villeurbanne;69100
appartement;2;1;309900;1;45.3;0.0;1;Saint-Cyr-au-Mont-d'Or;69450
appartement;2;1;285000;1;45.0;0.0;1;Lyon;69003
appartement;2;1;265000;1;46.2;0.0;1;Chaponost;69630
appartement;2;1;156000;1;42.0;0.0;2;Givors;69700
appartement;2;1;380000;1;51.0;0.0;4;Lyon;69007
appartement;2;1;169000;1;42.1;0.0;3;Givors;69700
appartement;2;1;101250;0;50.0;0.0;3;Lyon;69008
appartement;2;1;197000;0;36.0;0.0;2;Lyon;69009
appartement;2;1;235000;1;47.0;0.0;1;Meyzieu;69330
appartement;2;1;219000;0;54.0;0.0;3;Villeurbanne;69100
appartement;2;1;248000;1;40.0;0.0;1;La Tour-de-Salvagny;69890
appartement;2;1;179262;1;37.0;0.0;5;Vénissieux;69200
appartement;2;1;145000;0;31.0;0.0;1;La Tour-de-Salvagny;69890
appartement;2;1;349000;0;59.7;0.0;1;Lyon;69004
appartement;2;1;189500;0;45.0;0.0;RDC;Villeurbanne;69100
appartement;2;1;275000;1;43.0;0.0;1;Lyon;69002
appartement;2;1;209900;0;41.0;0.0;RDC;Saint-Priest;69800
appartement;2;1;143000;0;37.0;0.0;1;Vaulx-en-Velin;69120
appartement;2;1;236500;1;43.0;0.0;1;Craponne;69290
appartement;2;1;315000;0;56.0;0.0;3;Lyon;69001
appartement;2;1;204000;1;50.0;0.0;1;Rillieux-la-Pape;69140
appartement;2;1;215026;1;44.4;0.0;1;Villeurbanne;69100
appartement;2;1;111861;0;40.0;0.0;1;Caluire-et-Cuire;69300
appartement;2;1;134000;0;39.4;0.0;3;Saint-Priest;69800
appartement;2;1;285000;1;45.0;0.0;3;Lyon;69003
appartement;2;1;242000;0;52.0;0.0;1;Lyon;69007
appartement;2;1;180000;0;39.7;0.0;1;Corbas;69960
appartement;2;1;199000;0;45.0;0.0;4;Lyon;69004
appartement;2;1;370000;0;63.0;0.0;3;Lyon;69002
appartement;2;1;135000;0;29.0;0.0;2;Villeurbanne;69100
appartement;2;1;169000;0;37.0;0.0;4;Caluire-et-Cuire;69300
appartement;2;1;249000;0;70.0;0.0;1;Caluire-et-Cuire;69300
appartement;2;1;169000;1;42.0;0.0;RDC;Givors;69700
appartement;2;1;169000;1;48.0;0.0;1;Villeurbanne;69100
appartement;2;1;165000;0;49.0;0.0;RDC;Lyon;69009
appartement;2;1;178500;0;38.0;0.0;RDC;Décines-Charpieu;69150
appartement;2;1;229000;0;49.0;0.0;1;Tassin-la-Demi-Lune;69160
appartement;2;1;188000;0;50.7;0.0;5;Villeurbanne;69100
appartement;2;1;315000;0;67.4;0.0;5;Lyon;69002
appartement;2;1;191000;0;44.0;0.0;1;Irigny;69540
appartement;2;1;300000;0;67.3;0.0;1;Vernay;69300
appartement;2;1;334000;1;49.6;0.0;1;Dardilly;69570
appartement;2;1;149000;0;48.2;0.0;2;Villefranche-sur-Saône;69400
appartement;2;1;290000;1;50.0;0.0;3;Villeurbanne;69100
appartement;2;1;275000;0;60.0;0.0;RDC;Lyon;69003
appartement;2;1;195000;1;42.0;0.0;3;Belleville-en-Beaujolais;69220
appartement;2;1;216000;0;42.4;0.0;1;Lyon;69007
appartement;2;1;244000;0;47.7;0.0;4;Lyon;69007
appartement;2;1;335000;1;56.0;0.0;8;Villeurbanne;69100
appartement;2;1;212000;0;45.0;0.0;RDC;Villeurbanne;69100
appartement;2;1;219000;0;47.0;0.0;RDC;Sathonay-Camp;69580
appartement;2;1;189000;1;38.5;0.0;1;Villefranche-sur-Saône;69400
appartement;2;1;264000;1;45.0;0.0;RDC;Lyon;69008
appartement;2;1;166000;0;41.0;0.0;RDC;Saint-Priest;69800
appartement;2;1;295000;0;58.5;0.0;2;Lyon;69002
appartement;2;1;280000;0;47.0;0.0;1;Tassin-la-Demi-Lune;69160
appartement;2;1;180000;0;41.0;0.0;2;Longes;69660
appartement;2;1;212026;1;48.9;0.0;1;Villeurbanne;69100
appartement;2;1;235000;0;47.2;0.0;RDC;Tassin-la-Demi-Lune;69160
appartement;2;1;192000;0;38.0;0.0;5;Villeurbanne;69100
appartement;2;1;224000;0;49.0;0.0;RDC;Lyon;69007
appartement;2;1;345000;1;66.0;0.0;1;Craponne;69290
appartement;2;1;215000;0;45.0;0.0;RDC;Charbonnières-les-Bains;69260
appartement;2;1;156500;0;38.0;0.0;4;Villeurbanne;69100
appartement;2;1;251000;1;42.0;0.0;1;Lyon;69002
appartement;2;1;184800;0;29.0;0.0;1;Écully;69130
appartement;2;1;279000;0;57.1;0.0;3;Lyon;69001
appartement;2;1;125000;0;48.0;0.0;1;Villefranche-sur-Saône;69400
appartement;2;1;289000;0;50.1;0.0;1;Lyon;69003
appartement;2;1;185000;0;42.0;0.0;1;Lyon;69003
appartement;2;1;330000;0;50.7;0.0;2;Lyon;69002
appartement;2;1;275000;0;52.1;0.0;1;Tassin-la-Demi-Lune;69160
appartement;2;1;165000;0;55.3;0.0;3;Décines-Charpieu;69150
appartement;2;1;265000;0;43.0;0.0;5;Lyon;69002
appartement;2;1;111500;0;37.0;0.0;2;Villefranche-sur-Saône;69400
appartement;2;1;209000;0;49.0;0.0;2;Lyon;69110
appartement;2;1;207000;1;44.0;0.0;3;Villeurbanne;69100
appartement;2;1;329000;1;49.0;0.0;RDC;Lyon;69005
appartement;2;1;300000;0;54.5;0.0;3;Lyon;69002
appartement;2;1;199000;0;61.0;0.0;1;Caluire-et-Cuire;69300
appartement;2;1;199000;0;40.0;0.0;1;Charbonnières-les-Bains;69260
appartement;2;1;275000;1;43.0;0.0;1;Tassin-la-Demi-Lune;69160
appartement;2;1;245000;1;47.0;0.0;1;Toussieu;69780
appartement;2;1;230000;0;42.2;0.0;5;Lyon;69003
appartement;2;1;365000;1;45.0;0.0;1;Lyon;69007
appartement;2;1;228000;1;41.2;0.0;RDC;Genas;69740
appartement;2;1;365000;0;64.3;0.0;4;Lyon;69003
appartement;2;1;338000;0;64.0;0.0;1;Lyon;69006
appartement;2;1;169500;1;50.4;0.0;3;Saint-Fons;69190
appartement;2;1;164500;1;50.5;0.0;1;Saint-Fons;69190
appartement;2;1;249900;0;48.0;0.0;2;Tassin-la-Demi-Lune;69160
appartement;2;1;169000;0;39.0;0.0;1;Villeurbanne;69100
appartement;2;1;179262;1;45.0;0.0;3;Bron;69500
appartement;2;1;229000;0;48.3;0.0;RDC;Lyon;69004
appartement;2;1;214000;0;47.8;0.0;1;Lozanne;69380
appartement;2;1;200000;0;52.0;0.0;6;Lyon;69004
appartement;2;1;247000;1;44.7;0.0;1;Lyon;69008
appartement;2;1;159000;0;38.0;0.0;3;Saint-Priest;69800
appartement;2;1;215028;1;44.4;0.0;1;Villeurbanne;69100
appartement;2;1;140000;1;45.0;0.0;1;Rillieux-la-Pape;69140
appartement;2;1;215000;0;36.0;0.0;4;Lyon;69006
appartement;2;1;345000;1;70.0;0.0;2;Craponne;69290
appartement;2;1;217000;0;51.0;0.0;2;Caluire-et-Cuire;69300
appartement;2;1;239000;1;51.0;0.0;5;Lyon;69007
appartement;2;1;225000;0;53.0;0.0;1;Chassieu;69680
appartement;2;1;144990;1;42.0;0.0;2;Givors;69700
appartement;2;1;225000;0;61.4;0.0;6;Lyon;69001
appartement;2;1;316000;1;40.0;0.0;RDC;Saint-Didier-au-Mont-d'Or;69370
appartement;2;1;246000;0;46.5;0.0;3;Lyon;69007
appartement;2;1;99000;0;38.0;0.0;3;Villeurbanne;69100
appartement;2;1;290000;0;60.2;0.0;4;Lyon;69007
appartement;2;1;199000;1;42.0;0.0;1;Solaize;69360
appartement;2;1;335000;1;53.0;0.0;RDC;Lyon;69007
appartement;2;1;202500;1;41.0;0.0;2;Villeurbanne;69100
appartement;2;1;142000;0;45.8;0.0;1;Vénissieux;69200
appartement;2;1;210000;0;52.0;0.0;2;Lyon;69004
appartement;2;1;315000;0;33.2;0.0;3;Lyon;69006
appartement;2;1;167500;0;49.0;0.0;2;Vénissieux;69200
appartement;2;1;220000;0;54.4;0.0;3;Lyon;69009
appartement;2;1;250000;0;53.0;0.0;RDC;Vénissieux;69200
appartement;2;1;150000;0;50.9;0.0;3;Vaulx-en-Velin;69120
appartement;2;1;265000;1;43.2;0.0;2;Genas;69740
appartement;2;1;320000;0;44.0;0.0;1;Lyon;69002
appartement;2;1;215000;0;47.0;0.0;4;Villeurbanne;69100
appartement;2;1;229000;1;45.0;0.0;2;Francheville;69340
appartement;2;1;254000;1;42.0;0.0;1;Longes;69660
appartement;2;1;299000;0;63.0;0.0;3;Lyon;69001
appartement;2;1;294000;1;43.0;0.0;1;Lyon;69005
appartement;2;1;272896;0;66.0;0.0;2;Lyon;69003
appartement;2;1;127000;0;62.0;0.0;RDC;Saint-Laurent-de-Chamousset;69930
appartement;2;1;189000;0;49.5;0.0;5;Francheville;69340
appartement;2;1;219000;0;37.4;0.0;2;Lyon;69002
appartement;2;1;169000;0;41.3;0.0;2;Lyon;69009
appartement;2;1;189000;1;64.0;0.0;1;Vénissieux;69200
appartement;2;1;189000;0;39.0;0.0;2;Villeurbanne;69100
appartement;2;1;200000;0;34.0;0.0;1;La Mulatière;69350
appartement;2;1;250000;1;44.0;0.0;1;Marcy;69280
appartement;2;1;180000;0;52.0;0.0;3;Villeurbanne;69100
appartement;2;1;189000;0;48.0;0.0;2;Grigny-sur-Rhône;69520
appartement;2;1;247000;0;49.4;0.0;1;Saint-Cyr-au-Mont-d'Or;69450
appartement;2;1;150000;0;37.0;0.0;RDC;Oullins-Pierre-Bénite;69310
appartement;2;1;325000;0;48.2;0.0;1;Lyon;69007
appartement;2;1;130000;1;44.0;0.0;1;Décines-Charpieu;69150
appartement;2;1;149000;0;28.5;0.0;RDC;Lyon;69008
appartement;2;1;226000;1;43.0;0.0;1;Meyzieu;69330
appartement;2;1;230000;0;53.7;0.0;2;Lyon;69007
appartement;2;1;214000;1;48.0;0.0;3;Bron;69500
appartement;2;1;263700;1;44.0;0.0;1;Villeurbanne;69100
appartement;2;1;189000;1;40.5;0.0;1;Saint-Priest;69800
appartement;2;1;185000;0;28.0;0.0;6;Lyon;69001
appartement;2;1;230000;0;48.1;0.0;1;Vourles;69390
appartement;2;1;149000;1;39.3;0.0;1;Givors;69700
appartement;2;1;299000;1;50.0;0.0;4;Lyon;69007
appartement;2;1;231000;1;43.0;0.0;1;Meyzieu;69330
appartement;2;1;267000;1;49.0;0.0;2;Lyon;69110
appartement;2;1;128000;0;39.7;0.0;3;Vaulx-en-Velin;69120
appartement;2;1;230000;0;48.6;0.0;RDC;Lentilly;69210
appartement;2;1;269000;0;44.0;0.0;RDC;Limonest;69760
appartement;2;1;182000;0;38.0;0.0;6;Villeurbanne;69100
appartement;2;1;136000;0;46.6;0.0;2;Vaulx-en-Velin;69120
appartement;2;1;140800;1;46.4;0.0;2;L'Arbresle;69210
appartement;2;1;120000;0;32.0;0.0;RDC;Dardilly;69570
appartement;2;1;243000;0;46.0;0.0;2;Lyon;69006
appartement;2;1;177000;1;36.4;0.0;RDC;Feyzin;69320
appartement;2;1;260000;0;50.0;0.0;3;Lyon;69007
appartement;2;1;109000;0;42.0;0.0;RDC;Villeurbanne;69100
appartement;2;1;290000;0;40.3;0.0;1;Lyon;69006
appartement;2;1;165000;0;38.9;0.0;1;Neuville-sur-Saône;69250
appartement;2;1;129900;0;41.0;0.0;1;Vaulx-en-Velin;69120
appartement;2;1;199000;0;40.4;0.0;2;Villeurbanne;69100
appartement;2;1;145000;0;36.0;0.0;RDC;Francheville;69340
appartement;2;1;146000;1;45.1;0.0;1;Saint-Fons;69190
appartement;2;1;215000;1;38.0;0.0;1;Saint-Priest;69800
appartement;2;1;136900;1;45.3;0.0;2;L'Arbresle;69210
appartement;2;1;255000;1;38.0;0.0;8;Villeurbanne;69100
appartement;2;1;178100;1;40.0;0.0;2;Corbas;69960
appartement;2;1;343000;1;52.6;0.0;12;Villeurbanne;69100
appartement;2;1;239000;0;53.9;0.0;2;Lyon;69003
appartement;2;1;194000;1;42.6;0.0;3;Vaulx-en-Velin;69210
appartement;2;1;145000;0;37.0;0.0;RDC;Vaulx-en-Velin;69120
appartement;2;1;229000;0;52.0;0.0;2;Bron;69500
appartement;2;1;210000;0;47.0;0.0;RDC;Lyon;69008
appartement;2;1;320000;0;54.0;0.0;4;Lyon;69003
appartement;2;1;225000;0;40.0;0.0;3;Lyon;69009
appartement;2;1;280000;0;49.0;0.0;1;Lyon;69005
appartement;2;1;174000;0;40.8;0.0;1;Villeurbanne;69100
appartement;2;1;319000;1;48.0;0.0;1;Craponne;69069
appartement;2;1;245000;0;44.0;0.0;4;Lyon;69007
appartement;2;1;228000;0;51.0;0.0;1;Lyon;69003
appartement;2;1;274000;1;42.0;0.0;1;Caluire-et-Cuire;69300
appartement;2;1;127000;1;44.5;0.0;RDC;Saint-Fons;69190
appartement;2;1;192000;0;46.0;0.0;3;Décines-Charpieu;69150
appartement;2;1;230000;0;66.0;0.0;1;Villeurbanne;69100
appartement;2;1;199000;0;32.6;0.0;1;Lyon;69009
appartement;2;1;221400;1;44.0;0.0;1;Neuville-sur-Saône;69250
appartement;2;1;325000;1;47.8;0.0;RDC;Caluire-et-Cuire;69300
appartement;2;1;49000;0;64.0;0.0;2;Thizy-les-Bourgs;69240
appartement;2;1;157000;0;42.0;0.0;RDC;Saint-Fons;69190
appartement;2;1;255000;0;47.0;0.0;7;Vénissieux;69200
appartement;2;1;95000;0;36.0;0.0;1;Oullins-Pierre-Bénite;69310
appartement;2;1;240000;0;34.3;0.0;2;Lyon;69007
appartement;2;1;315000;0;63.0;0.0;3;Lyon;69005
appartement;2;1;197000;0;46.3;0.0;RDC;Vaulx-en-Velin;69120
appartement;2;1;315000;0;58.0;0.0;1;Lyon;69001
appartement;2;1;236500;1;43.0;0.0;1;Craponne;69290
appartement;2;1;257000;1;47.0;0.0;1;Meyzieu;69330
appartement;2;1;250000;0;51.0;0.0;3;Lyon;69005
appartement;2;1;166000;0;39.0;0.0;2;Meyzieu;69330
appartement;2;1;175000;0;44.3;0.0;RDC;Rillieux-la-Pape;69140
appartement;2;1;235000;0;39.8;0.0;5;Lyon;69003
appartement;2;1;232000;0;46.0;0.0;3;Écully;69130
appartement;2;1;185153;1;50.0;0.0;2;Vaulx-en-Velin;69120
appartement;2;1;319900;0;45.0;0.0;9;Lyon;69007
appartement;2;1;235000;0;49.0;0.0;1;Lyon;69009
appartement;2;1;155000;0;49.0;0.0;1;Vénissieux;69200
appartement;2;1;285000;1;45.0;0.0;4;Lyon;69007
appartement;2;1;234000;1;43.5;0.0;RDC;Caluire-et-Cuire;69300
appartement;2;1;144000;1;36.1;0.0;1;Givors;69700
appartement;2;1;236000;1;45.0;0.0;2;Lentilly;69210
appartement;2;1;299000;0;75.6;0.0;4;Lyon;69005
appartement;2;1;235000;0;43.6;0.0;1;Lyon;69007
appartement;2;1;206820;1;47.9;0.0;1;Villeurbanne;69100
appartement;2;1;195000;0;36.0;0.0;1;Lyon;69007
appartement;2;1;190000;0;52.0;0.0;2;Lyon;69006
appartement;2;1;249000;0;47.4;0.0;2;Tassin-la-Demi-Lune;69160
appartement;2;1;195000;0;39.6;0.0;3;Tassin-la-Demi-Lune;69160
appartement;2;1;250000;0;45.0;0.0;3;Lyon;69006
appartement;2;1;280000;0;53.0;0.0;3;Lyon;69006
appartement;2;1;252000;1;47.0;0.0;1;Sathonay-Camp;69580
appartement;2;1;216000;0;62.1;0.0;2;Lyon;69005
appartement;2;1;249000;0;50.0;0.0;1;Lyon;69007
appartement;2;1;279000;0;47.5;0.0;RDC;Lyon;69004
appartement;2;1;220000;0;63.0;0.0;RDC;Lyon;69003
appartement;2;1;154000;0;38.0;0.0;6;Givors;69700
appartement;2;1;225000;0;52.2;0.0;RDC;Oullins-Pierre-Bénite;69600
appartement;2;1;208000;1;42.0;0.0;2;Toussieu;69780
appartement;2;1;154000;1;52.0;0.0;1;Sainte-Foy-l'Argentière;69610
appartement;2;1;269800;1;42.0;0.0;RDC;Brindas;69126
appartement;2;1;129000;0;33.8;0.0;RDC;Vaulx-en-Velin;69120
appartement;2;1;312000;0;52.9;0.0;2;Lyon;69004
appartement;2;1;110000;0;29.2;0.0;4;Villeurbanne;69100
appartement;2;1;200000;0;41.0;0.0;RDC;Tassin-la-Demi-Lune;69160
appartement;2;1;296000;1;46.0;0.0;1;Chaponost;69630
appartement;2;1;215000;0;36.0;0.0;5;Lyon;69007
appartement;2;1;215000;0;47.0;0.0;1;Caluire-et-Cuire;69300
appartement;2;1;180600;1;42.0;0.0;1;Saint-Georges-de-Reneins;69830
appartement;2;1;72825;0;61.0;0.0;RDC;Lyon;69003
appartement;2;1;274000;1;42.0;0.0;1;Caluire-et-Cuire;69300
appartement;2;1;450000;0;72.7;0.0;5;Lyon;69006
appartement;2;1;155000;0;48.0;0.0;5;Sathonay-Camp;69580
appartement;2;1;149900;0;43.5;0.0;1;Oullins-Pierre-Bénite;69310
appartement;2;1;199000;0;37.0;0.0;RDC;Saint-Didier-au-Mont-d'Or;69370
appartement;2;1;210000;0;35.0;0.0;1;Lyon;69003
appartement;2;1;189000;0;48.0;0.0;4;Lyon;69008
appartement;2;1;259000;0;40.0;0.0;6;Lyon;69006
appartement;2;1;320000;0;56.0;0.0;3;Lyon;69001
appartement;2;1;175000;0;44.3;0.0;RDC;Rillieux-la-Pape;69140
appartement;2;1;135000;1;45.0;0.0;3;Vénissieux;69200
appartement;2;1;330000;0;58.0;0.0;4;Lyon;69002
appartement;2;1;210000;0;54.0;0.0;1;Lyon;69009
appartement;2;1;244000;1;40.6;0.0;2;Lyon;69005
appartement;2;1;299000;0;32.4;0.0;5;Lyon;69002
appartement;2;1;149000;0;41.0;0.0;2;Vénissieux;69200
appartement;2;1;249000;0;57.1;0.0;RDC;Lyon;69002
appartement;2;1;195300;0;37.0;0.0;3;Lyon;69008
appartement;2;1;271000;1;42.1;0.0;2;Lyon;69002
appartement;2;1;150000;0;48.0;0.0;1;Villeurbanne;69100
appartement;2;1;358000;1;48.0;0.0;2;Lyon;69003
appartement;2;1;301000;1;55.0;0.0;6;Villeurbanne;69100
appartement;2;1;255000;1;46.7;0.0;7;Vénissieux;69200
appartement;2;1;254000;1;49.0;0.0;1;Meyzieu;69330
appartement;2;1;174000;1;43.9;0.0;RDC;Givors;69700
appartement;2;1;160000;0;41.3;0.0;1;Lyon;69008
appartement;2;1;179000;0;46.0;0.0;1;Villeurbanne;69100
appartement;2;1;199320;1;44.9;0.0;1;Villeurbanne;69100
appartement;2;1;139000;0;44.2;0.0;RDC;Lyon;69008
appartement;2;1;255000;0;47.0;0.0;2;Lyon;69002
appartement;2;1;293000;0;50.0;0.0;2;Lyon;69003
appartement;2;1;153000;0;41.2;0.0;4;Bron;69500
appartement;2;1;332000;0;69.0;0.0;1;Lyon;69007
appartement;2;1;253000;0;54.0;0.0;RDC;La Tour-de-Salvagny;69890
appartement;2;1;199000;1;45.0;0.0;1;Décines-Charpieu;69150
appartement;2;1;245000;0;41.0;0.0;4;Lyon;69004
appartement;2;1;225000;0;45.0;0.0;1;Saint-Priest;69800
appartement;2;1;140000;0;43.5;0.0;1;Lyon;69006
appartement;2;1;165000;0;51.5;0.0;2;Lyon;69008
appartement;2;1;358000;0;75.6;0.0;2;Lyon;69004
appartement;2;1;250000;0;43.8;0.0;6;Lyon;69007
appartement;2;1;234000;1;44.0;0.0;1;Lentilly;69210
appartement;2;1;225000;0;57.0;0.0;10;Caluire-et-Cuire;69300
appartement;2;1;209900;0;46.0;0.0;RDC;Meyzieu;69330
appartement;2;1;127000;1;75.6;0.0;1;Villefranche-sur-Saône;69400
appartement;2;1;201000;1;48.0;0.0;2;Bron;69500
appartement;2;1;169000;1;40.0;0.0;RDC;Rillieux-la-Pape;69140
appartement;2;1;204318;1;45.0;0.0;1;Saint-Fons;69190
appartement;2;1;152250;0;40.2;0.0;5;Villefranche-sur-Saône;69400
appartement;2;1;304900;0;45.0;0.0;7;Lyon;69007
appartement;2;1;272000;0;39.0;0.0;2;Lyon;69002
appartement;2;1;260000;1;49.0;0.0;1;Meyzieu;69330
appartement;2;1;223000;1;43.0;0.0;1;Genas;69740
appartement;2;1;248999;0;45.3;0.0;1;Lyon;69001
appartement;2;1;245000;1;46.7;0.0;6;Vénissieux;69200
appartement;2;1;170000;0;41.5;0.0;2;Villeurbanne;69100
appartement;2;1;145000;1;45.0;0.0;1;Givors;69700
appartement;2;1;215000;0;53.0;0.0;RDC;Oullins-Pierre-Bénite;69600
appartement;2;1;199000;0;30.0;0.0;1;Lyon;69008
appartement;2;1;275000;0;52.0;0.0;1;Lyon;69007
appartement;2;1;399000;0;75.6;0.0;1;Bron;69500
appartement;2;1;108000;0;40.0;0.0;1;Décines-Charpieu;69150
appartement;2;1;138000;0;41.5;0.0;3;Vénissieux;69200
appartement;2;1;159000;0;41.0;0.0;1;Villeurbanne;69100
appartement;2;1;127000;0;47.0;0.0;RDC;Vaulx-en-Velin;69120
appartement;2;1;230000;1;50.0;0.0;4;Vénissieux;69200
appartement;2;1;206400;1;44.0;0.0;2;Neuville-sur-Saône;69250
appartement;2;1;232000;1;45.0;0.0;1;Lentilly;69210
appartement;2;1;249000;0;41.0;0.0;2;Lyon;69002
appartement;2;1;172000;0;49.3;0.0;RDC;Villeurbanne;69100
appartement;2;1;155000;0;42.0;0.0;3;Saint-Priest;69800
appartement;2;1;139900;0;32.0;0.0;8;Villeurbanne;69100
appartement;2;1;220000;0;53.0;0.0;RDC;Saint-Germain-au-Mont-d'Or;69650
appartement;2;1;164000;1;38.9;0.0;3;Givors;69700
appartement;2;1;235000;0;54.0;0.0;RDC;Lyon;69004
appartement;2;1;259000;0;55.0;0.0;1;Lyon;69009
appartement;2;1;300000;0;62.0;0.0;1;Lyon;69001
appartement;2;1;149000;0;45.0;0.0;RDC;Lyon;69004
appartement;2;1;172000;1;53.0;0.0;3;Lyon;69007
appartement;2;1;210000;0;45.6;0.0;1;Lyon;69003
appartement;2;1;222900;1;39.0;0.0;4;Décines-Charpieu;69150
appartement;2;1;232000;0;53.0;0.0;2;Jonage;69330
appartement;2;1;130000;0;40.0;0.0;1;Vénissieux;69200
appartement;2;1;219000;1;40.0;0.0;1;Saint-Priest;69800
appartement;2;1;181000;1;44.0;0.0;1;Belleville-en-Beaujolais;69220
appartement;2;1;188405;1;39.0;0.0;3;Vénissieux;69200
appartement;2;1;160000;1;40.0;0.0;1;Rillieux-la-Pape;69140
appartement;2;1;325000;0;49.5;0.0;4;Lyon;69002
appartement;2;1;169000;0;55.0;0.0;1;Saint-Priest;69800
appartement;2;1;197172;0;40.0;0.0;2;Chassieu;69680
