type_bien,pieces,prix,surface,etage,ville,code_postal
appartement,2.0,175000.0,64.4,1,sain bel,69210
appartement,3.0,220000.0,61.2,3,saint priest,69800
appartement,3.0,100000.0,58.0,9,venissieux,69200
appartement,5.0,260000.0,112.0,2,saint germain au mont d'or,69650
appartement,2.0,270000.0,43.2,RDC,genas,69740
appartement,2.0,127000.0,62.0,RDC,saint laurent de chamousset,69930
appartement,3.0,295000.0,75.0,12,lyon,69005
appartement,4.0,215000.0,84.8,1,loire sur rhone,69700
appartement,4.0,166000.0,77.2,5,corbas,69960
appartement,4.0,400000.0,107.3,RDC,villeurbanne,69100
appartement,5.0,155000.0,93.7,11,venissieux,69200
maison,5.0,520000.0,83.4,MAISON,limonest,69760
maison,6.0,899000.0,178.0,MAISON,lyon,69001
appartement,2.0,269000.0,44.2,5,lyon,69001
appartement,3.0,199900.0,58.0,RDC,ternay,69360
appartement,4.0,189000.0,76.6,5,oullins pierre benite,69600
maison,4.0,129000.0,90.0,MAISON,chenelette,69430
appartement,3.0,227000.0,71.7,4,lyon,69005
appartement,4.0,281000.0,74.8,2,vaulx en velin,69210
appartement,4.0,280000.0,113.0,1,moire,69620
appartement,5.0,760000.0,173.0,2,dardilly,69570
appartement,2.0,245000.0,55.1,4,lyon,69009
appartement,2.0,136900.0,45.3,2,l'arbresle,69210
appartement,3.0,230000.0,76.0,RDC,genay,69730
appartement,4.0,639000.0,95.0,13,lyon,69007
appartement,6.0,150000.0,98.3,RDC,limas,69400
appartement,6.0,700000.0,155.2,RDC,lyon,69006
maison,6.0,1290000.0,169.2,MAISON,caluire et cuire,69300
maison,7.0,1050000.0,164.4,MAISON,caluire et cuire,69300
appartement,5.0,499500.0,209.0,RDC,vaugneray,69670
maison,8.0,1250000.0,250.0,MAISON,sainte colombe,69560
appartement,2.0,100000.0,37.8,1,vindry sur turdine,69490
appartement,2.0,49000.0,64.0,2,thizy les bourgs,69240
appartement,3.0,150000.0,72.0,12,bron,69500
appartement,3.0,329000.0,74.4,1,lyon,69001
appartement,6.0,349000.0,195.0,2,regnie durette,69430
maison,5.0,310000.0,113.7,MAISON,feyzin,69320
maison,12.0,590000.0,270.0,MAISON,saint étienne la varenne,69460
appartement,4.0,279900.0,79.0,RDC,ternay,69360
appartement,2.0,239000.0,48.2,6,lyon,69009
appartement,2.0,312000.0,52.9,2,lyon,69004
appartement,2.0,164500.0,45.1,2,saint fons,69190
appartement,4.0,320000.0,79.7,5,caluire et cuire,69300
appartement,5.0,733600.0,137.3,1,lyon,69006
maison,5.0,495000.0,150.0,MAISON,chaussan,69440
maison,5.0,395000.0,121.3,MAISON,rillieux la pape,69140
maison,5.0,652000.0,121.1,MAISON,longes,69660
maison,6.0,580000.0,152.6,MAISON,anse,69480
appartement,3.0,110000.0,60.1,3,tarare,69170
appartement,4.0,240000.0,76.5,2,colombier saugnieu,69124
appartement,4.0,630000.0,104.3,RDC,lyon,69004
appartement,5.0,520000.0,103.9,2,sathonay camp,69580
appartement,5.0,165000.0,90.7,3,feyzin,69320
maison,5.0,569900.0,120.4,MAISON,craponne,69290
maison,6.0,370000.0,184.2,MAISON,lyon,69008
appartement,3.0,199000.0,60.3,RDC,vaulx en velin,69120
appartement,4.0,235000.0,80.1,3,lyon,69009
appartement,2.0,343000.0,66.7,5,lyon,69004
appartement,2.0,194900.0,45.0,RDC,thurins,69510
appartement,3.0,275000.0,60.0,3,mions,69780
appartement,4.0,147000.0,66.3,1,grigny sur rhone,69520
appartement,4.0,329000.0,87.7,RDC,irigny,69540
appartement,5.0,416000.0,94.8,4,venissieux,69200
appartement,6.0,579000.0,172.0,3,saint julien,69640
maison,4.0,345000.0,95.1,MAISON,vaulx en velin,69120
maison,4.0,254500.0,85.0,MAISON,les haies,69420
maison,9.0,500000.0,189.8,MAISON,la tour de salvagny,69890
appartement,3.0,490000.0,83.9,10,villeurbanne,69100
appartement,2.0,344999.0,48.0,14,lyon,69002
appartement,3.0,250000.0,61.6,1,neuville sur saone,69250
appartement,3.0,261000.0,63.4,2,venissieux,69200
appartement,3.0,57000.0,74.4,1,thizy les bourgs,69240
maison,4.0,350000.0,83.8,MAISON,brignais,69530
maison,4.0,335000.0,125.0,MAISON,saint lager,69220
appartement,3.0,195000.0,68.8,4,fontaines sur saone,69270
appartement,4.0,423000.0,89.0,12,villeurbanne,69100
appartement,4.0,222950.0,91.0,4,saint bonnet de mure,69720
maison,4.0,112000.0,94.4,MAISON,cours,69470
maison,6.0,630000.0,189.3,MAISON,craponne,69290
appartement,2.0,205000.0,40.0,2,jonage,69330
appartement,2.0,250000.0,44.0,1,marcy,69280
appartement,3.0,295000.0,55.9,2,lyon,69003
maison,4.0,273000.0,88.7,MAISON,saint georges de reneins,69830
maison,5.0,369000.0,133.9,MAISON,meyzieu,69330
appartement,2.0,300000.0,67.3,1,vernay,69300
appartement,2.0,279000.0,57.1,3,lyon,69001
appartement,2.0,275000.0,52.1,1,tassin la demi lune,69160
appartement,3.0,159000.0,63.6,1,loire sur rhone,69700
appartement,3.0,315000.0,65.4,RDC,lyon,69005
appartement,3.0,195000.0,64.4,4,venissieux,69200
appartement,3.0,169000.0,72.5,9,mions,69780
appartement,4.0,520000.0,109.9,7,lyon,69004
appartement,4.0,749000.0,168.9,RDC,lyon,69110
appartement,4.0,330000.0,84.4,4,villefranche sur saone,69400
maison,8.0,490000.0,224.2,MAISON,val d'oingt,69620
appartement,3.0,289000.0,71.4,3,vernay,69300
appartement,3.0,129000.0,69.0,4,feyzin,69320
appartement,3.0,499000.0,67.3,RDC,charbonnieres les bains,69260
appartement,4.0,515000.0,90.1,RDC,chaponost,69630
maison,10.0,1300000.0,275.6,MAISON,longes,69660
appartement,2.0,259000.0,46.3,3,lyon,69001
appartement,2.0,225000.0,61.4,6,lyon,69001
appartement,3.0,345000.0,71.0,RDC,vaugneray,69670
appartement,4.0,400000.0,86.0,1,fleurie,69210
appartement,4.0,665000.0,137.3,2,genas,69740
appartement,4.0,280000.0,98.3,9,villeurbanne,69100
appartement,4.0,249000.0,77.3,2,decines charpieu,69150
maison,6.0,1195000.0,213.6,MAISON,écully,69130
maison,7.0,528000.0,224.0,MAISON,riverie,69440
maison,8.0,649000.0,251.0,MAISON,marcy,69480
appartement,2.0,180000.0,39.7,1,corbas,69960
appartement,2.0,249000.0,57.1,RDC,lyon,69002
appartement,3.0,290000.0,71.2,8,villeurbanne,69100
appartement,4.0,330000.0,83.4,12,lyon,69007
appartement,4.0,482000.0,84.0,2,saint romain au mont d'or,69270
maison,4.0,395000.0,96.2,MAISON,échalas,69700
maison,6.0,249000.0,151.7,MAISON,cours,69470
appartement,3.0,262400.0,76.0,6,lyon,69110
appartement,4.0,329000.0,82.2,7,villeurbanne,69100
appartement,4.0,245000.0,78.9,1,saint fons,69190
appartement,4.0,370000.0,80.0,3,mions,69780
maison,5.0,675000.0,145.4,MAISON,curis au mont d'or,69250
appartement,4.0,540000.0,111.3,RDC,lyon,69003
appartement,3.0,658000.0,70.1,13,lyon,69003
appartement,3.0,225000.0,51.9,1,écully,69130
appartement,3.0,425000.0,71.1,RDC,charly,69390
appartement,4.0,287000.0,75.0,RDC,bessenay,69690
appartement,4.0,315000.0,80.4,2,genay,69730
appartement,6.0,450000.0,143.0,RDC,lissieu,69380
maison,4.0,290000.0,102.0,MAISON,saint clement les places,69930
maison,8.0,572000.0,301.1,MAISON,saint romain en gal,69560
appartement,3.0,279000.0,66.3,1,marcilly d'azergues,69380
appartement,4.0,595000.0,104.4,4,lyon,69005
maison,6.0,575000.0,146.6,MAISON,chassieu,69680
maison,7.0,749000.0,271.9,MAISON,jons,69330
appartement,3.0,260000.0,67.7,3,lyon,69009
appartement,3.0,295000.0,67.4,3,craponne,69290
appartement,3.0,335000.0,66.4,3,lyon,69003
appartement,4.0,180000.0,75.6,7,bron,69500
appartement,5.0,997000.0,123.0,12,lyon,69003
appartement,2.0,250000.0,55.0,2,mions,69780
appartement,2.0,250000.0,43.8,6,lyon,69007
appartement,2.0,149500.0,42.0,2,lozanne,69380
appartement,3.0,199000.0,58.2,2,givors,69700
appartement,4.0,260000.0,84.0,3,sainte foy l'argentiere,69610
appartement,6.0,690000.0,185.5,RDC,arnas,69400
appartement,2.0,130000.0,41.4,1,feyzin,69320
appartement,3.0,330000.0,79.1,RDC,francheville,69340
appartement,3.0,345000.0,79.3,RDC,marcilly d'azergues,69380
appartement,4.0,364900.0,83.7,8,venissieux,69200
maison,7.0,590000.0,144.9,MAISON,lentilly,69210
appartement,2.0,199000.0,54.1,8,lyon,69008
appartement,3.0,265000.0,71.0,RDC,orlienas,69530
maison,10.0,749000.0,433.0,MAISON,émeringes,69840
appartement,2.0,149000.0,48.2,2,villefranche sur saone,69400
appartement,3.0,159000.0,71.0,RDC,sainte colombe,69560
maison,3.0,199000.0,64.8,MAISON,tarare,69170
maison,8.0,229000.0,185.0,MAISON,longes,69770
appartement,4.0,200000.0,75.5,7,la mulatiere,69350
appartement,4.0,310000.0,102.2,1,fontaines sur saone,69270
maison,3.0,231000.0,68.9,MAISON,millery,69390
maison,5.0,310000.0,94.8,MAISON,colombier saugnieu,69124
appartement,2.0,220000.0,39.2,1,oullins pierre benite,69600
appartement,3.0,135000.0,71.4,6,vaulx en velin,69120
appartement,4.0,215000.0,81.0,9,lyon,69009
appartement,5.0,561000.0,128.8,RDC,chessy,69380
appartement,5.0,595000.0,108.6,3,tassin la demi lune,69160
maison,5.0,430000.0,94.3,MAISON,chaponost,69630
maison,7.0,325000.0,158.0,MAISON,saint laurent de chamousset,69930
appartement,2.0,139000.0,48.1,RDC,bron,69500
appartement,3.0,159000.0,67.7,3,saint priest,69800
appartement,4.0,450000.0,87.2,1,chasselay,69380
appartement,4.0,158000.0,69.6,3,amplepuis,69550
appartement,4.0,357000.0,80.9,RDC,villeurbanne,69100
appartement,3.0,215000.0,63.7,3,mions,69780
appartement,6.0,550000.0,148.4,RDC,craponne,69290
appartement,3.0,300000.0,73.1,1,lyon,69110
appartement,3.0,239000.0,62.0,RDC,saint laurent de mure,69720
appartement,3.0,329000.0,68.6,RDC,saint priest,69800
appartement,3.0,195000.0,58.0,5,fontaines sur saone,69270
appartement,4.0,360000.0,87.6,1,saint laurent de mure,69720
appartement,2.0,155000.0,42.8,3,saint fons,69190
appartement,2.0,179000.0,40.6,1,écully,69130
appartement,4.0,336000.0,97.7,1,saint laurent d'agny,69440
maison,4.0,245000.0,80.0,MAISON,lamure sur azergues,69870
appartement,3.0,259000.0,60.1,1,la mulatiere,69350
appartement,4.0,169000.0,97.0,1,bessenay,69690
appartement,4.0,398000.0,89.7,1,marcilly d'azergues,69380
maison,5.0,210000.0,119.4,MAISON,beaujeu,69430
appartement,2.0,169000.0,43.0,1,quincieux,69650
appartement,4.0,165000.0,63.0,RDC,gleize,69400
appartement,3.0,265000.0,50.0,RDC,chaponost,69630
maison,3.0,282000.0,80.6,MAISON,decines charpieu,69150
appartement,3.0,320000.0,77.4,4,écully,69130
appartement,4.0,340000.0,148.0,RDC,chessy,69380
appartement,4.0,365000.0,82.2,7,lyon,69007
maison,5.0,351000.0,89.6,MAISON,vernaison,69390
appartement,5.0,294800.0,98.8,3,l'arbresle,69210
maison,5.0,149000.0,95.0,MAISON,longes,69770
maison,7.0,499000.0,185.7,MAISON,montagny,69700
maison,7.0,750000.0,339.2,MAISON,jons,69330
maison,7.0,280000.0,175.9,MAISON,tarare,69170
maison,7.0,870000.0,195.6,MAISON,saint cyr au mont d'or,69450
appartement,2.0,152500.0,53.2,RDC,saint fons,69190
appartement,2.0,191000.0,42.6,2,vaulx en velin,69210
appartement,3.0,316000.0,75.6,3,lyon,69004
appartement,5.0,850000.0,167.2,4,lyon,69001
appartement,2.0,134000.0,39.4,3,saint priest,69800
appartement,2.0,152250.0,40.2,5,villefranche sur saone,69400
appartement,3.0,230000.0,79.8,1,saint genis laval,69230
appartement,3.0,99000.0,67.0,9,venissieux,69200
appartement,3.0,225000.0,72.0,7,fontaines sur saone,69270
appartement,5.0,399000.0,144.0,2,lissieu,69380
appartement,2.0,149000.0,57.3,4,lyon,69004
appartement,2.0,313000.0,42.9,6,caluire et cuire,69300
appartement,3.0,701000.0,81.6,1,charbonnieres les bains,69260
appartement,5.0,1085000.0,121.2,4,tassin la demi lune,69160
appartement,4.0,482000.0,76.3,8,lyon,69002
appartement,3.0,179000.0,62.2,4,decines charpieu,69150
appartement,3.0,260000.0,62.0,RDC,lozanne,69380
appartement,3.0,319000.0,70.1,2,grezieu la varenne,69290
maison,4.0,315000.0,81.2,MAISON,fontaines sur saone,69270
maison,7.0,680000.0,133.3,MAISON,vaulx en velin,69120
appartement,4.0,360000.0,92.9,3,vernay,69300
appartement,5.0,448000.0,180.8,1,brindas,69126
appartement,6.0,265000.0,105.1,7,caluire et cuire,69300
appartement,6.0,1180000.0,245.3,RDC,lentilly,69210
maison,5.0,299000.0,81.2,MAISON,cogny,69640
appartement,2.0,207000.0,46.7,RDC,vaulx en velin,69210
appartement,3.0,250000.0,62.7,1,lyon,69009
appartement,3.0,139000.0,57.0,4,genay,69730
appartement,4.0,199000.0,83.4,2,saint priest,69800
appartement,4.0,280000.0,81.7,2,vernay,69300
appartement,4.0,295000.0,93.7,2,brindas,69126
maison,4.0,306000.0,79.7,MAISON,venissieux,69200
appartement,3.0,287500.0,65.3,7,venissieux,69200
appartement,4.0,669000.0,89.2,RDC,saint didier au mont d'or,69370
appartement,4.0,390000.0,76.2,RDC,tassin la demi lune,69160
appartement,6.0,700000.0,252.7,1,corbas,69960
maison,4.0,299000.0,100.3,MAISON,saint priest,69800
maison,5.0,475000.0,165.3,MAISON,jons,69330
appartement,2.0,205000.0,57.0,1,lyon,69123
maison,6.0,420000.0,117.0,MAISON,saint priest,69290
maison,4.0,350000.0,80.0,MAISON,saint genis laval,69204
appartement,3.0,409000.0,68.0,11,villeurbanne,69266
appartement,3.0,368000.0,80.0,2,lyon,69123
appartement,4.0,565000.0,81.0,1,tassin la demi lune,69244
appartement,3.0,260000.0,70.0,3,villeurbanne,69266
appartement,2.0,199000.0,47.0,1,meyzieu,69282
appartement,4.0,480000.0,102.0,4,villeurbanne,69266
maison,3.0,149000.0,73.0,MAISON,amplepuis,69006
appartement,4.0,390000.0,85.0,1,marcy l'etoile,69127
appartement,4.0,620000.0,106.0,6,lyon,69123
appartement,3.0,359000.0,80.0,1,meyzieu,69282
appartement,3.0,182300.0,75.0,2,lyon,69123
maison,8.0,518000.0,220.0,MAISON,lentilly,69112
maison,5.0,742000.0,130.0,MAISON,dardilly,69072
maison,4.0,249500.0,98.0,MAISON,tarare,69243
appartement,2.0,159000.0,38.0,1,neuville sur saone,69143
appartement,4.0,490000.0,89.0,1,caluire et cuire,69034
appartement,3.0,440000.0,72.0,13,villeurbanne,69266
appartement,1.0,77000.0,18.0,3,lyon,69123
appartement,3.0,175000.0,68.0,2,venissieux,69259
appartement,2.0,149000.0,33.0,1,oullins pierre benite,69149
maison,10.0,770000.0,242.0,MAISON,grezieu la varenne,69094
appartement,2.0,225000.0,49.0,1,villeurbanne,69266
appartement,4.0,290000.0,83.0,1,caluire et cuire,69034
appartement,3.0,249000.0,75.0,2,villeurbanne,69266
appartement,2.0,56500.0,31.0,1,tarare,69243
maison,8.0,199900.0,125.0,MAISON,saint clement sur valsonne,69188
appartement,3.0,440000.0,69.0,4,lyon,69123
appartement,4.0,177000.0,84.0,6,villeurbanne,69266
appartement,5.0,799000.0,109.0,1,charbonnieres les bains,69044
appartement,1.0,120000.0,25.0,1,neuville sur saone,69143
appartement,2.0,170000.0,38.0,2,decines charpieu,69275
maison,12.0,750000.0,251.0,MAISON,chassieu,69271
appartement,4.0,227000.0,80.0,1,vaulx en velin,69256
appartement,2.0,225000.0,61.0,6,lyon,69123
appartement,4.0,322500.0,81.0,1,rillieux la pape,69286
appartement,3.0,215000.0,82.0,RDC,poleymieux au mont d'or,69153
maison,5.0,565000.0,160.0,MAISON,villeurbanne,69266
appartement,3.0,145000.0,77.0,2,givors,69091
appartement,4.0,260000.0,104.0,1,poleymieux au mont d'or,69153
appartement,3.0,166500.0,65.0,4,villefranche sur saone,69264
appartement,4.0,279000.0,87.0,1,loire sur rhone,69118
maison,4.0,398000.0,105.0,MAISON,decines charpieu,69275
appartement,4.0,120000.0,84.0,RDC,tarare,69243
appartement,2.0,242000.0,43.0,1,sathonay village,69293
appartement,3.0,249000.0,70.0,1,morance,69140
maison,2.0,205000.0,75.0,MAISON,villefranche sur saone,69264
appartement,3.0,235000.0,69.0,1,rillieux la pape,69286
maison,6.0,549000.0,170.0,MAISON,lentilly,69112
appartement,4.0,614000.0,99.0,1,ecully,69081
maison,6.0,649000.0,135.0,MAISON,la tour de salvagny,69250
appartement,3.0,247000.0,70.0,1,saint genis les ollieres,69205
appartement,4.0,158000.0,43.0,RDC,lyon,69123
appartement,1.0,66000.0,19.0,4,villeurbanne,69266
<<<<<<< HEAD
appartement,3.0,245000.0,77.0,-1,tassin la demi lune,69244
=======
>>>>>>> origin/Christana
appartement,4.0,239000.0,83.0,6,decines charpieu,69275
maison,3.0,295000.0,70.0,MAISON,francheville,69089
maison,6.0,599000.0,156.0,MAISON,bron,69029
maison,6.0,350000.0,167.0,MAISON,feyzin,69276
maison,5.0,455000.0,111.0,MAISON,jonage,69279
appartement,4.0,657000.0,109.0,1,francheville,69089
<<<<<<< HEAD
appartement,3.0,415000.0,62.0,-1,lyon,69123
=======
>>>>>>> origin/Christana
maison,6.0,495000.0,121.0,MAISON,saint cyr au mont d'or,69191
appartement,5.0,525000.0,127.0,1,ecully,69081
maison,7.0,295000.0,145.0,MAISON,grigny sur rhone,69096
appartement,4.0,490000.0,76.0,7,lyon,69123
maison,5.0,285000.0,127.0,MAISON,givors,69091
maison,6.0,685000.0,155.0,MAISON,ternay,69297
appartement,3.0,287500.0,61.0,2,rillieux la pape,69286
maison,6.0,620000.0,165.0,MAISON,sainte consorce,69190
appartement,3.0,339900.0,61.0,1,sathonay village,69293
appartement,1.0,115000.0,24.0,1,bron,69029
appartement,2.0,138000.0,41.0,3,venissieux,69259
appartement,3.0,310000.0,91.0,-1,bron,69029
maison,5.0,695000.0,149.0,MAISON,cailloux sur fontaines,69033
maison,5.0,448000.0,103.0,MAISON,saint laurent de mure,69288
appartement,4.0,189000.0,77.0,1,venissieux,69259
maison,6.0,540000.0,144.0,MAISON,francheville,69089
appartement,4.0,598000.0,112.0,5,tassin la demi lune,69244
appartement,5.0,644000.0,123.0,1,charbonnieres les bains,69044
maison,8.0,775000.0,226.0,MAISON,condrieu,69064
maison,5.0,349800.0,100.0,MAISON,rillieux la pape,69286
appartement,4.0,815000.0,126.0,9,villeurbanne,69266
appartement,2.0,307000.0,51.0,6,villeurbanne,69266
maison,4.0,306000.0,85.0,MAISON,serezin du rhone,69294
appartement,1.0,134900.0,48.0,2,mornant,69141
appartement,3.0,212500.0,56.0,RDC,oullins pierre benite,69149
appartement,3.0,435000.0,89.0,1,saint cyr au mont d'or,69191
maison,5.0,719000.0,154.0,MAISON,mions,69283
appartement,10.0,1450000.0,461.0,RDC,bron,69029
maison,3.0,279000.0,65.0,MAISON,lyon,69123
appartement,3.0,190000.0,103.0,1,condrieu,69064
maison,7.0,1150000.0,180.0,MAISON,villeurbanne,69266
appartement,3.0,80000.0,55.0,4,villefranche sur saone,69264
maison,8.0,1490000.0,330.0,MAISON,saint cyr au mont d'or,69191
maison,5.0,250000.0,112.0,MAISON,belleville en beaujolais,69019
appartement,3.0,229900.0,68.0,3,caluire et cuire,69034
appartement,2.0,236000.0,41.0,4,tassin la demi lune,69244
appartement,3.0,270000.0,64.0,1,brignais,69027
appartement,4.0,349000.0,103.0,4,venissieux,69259
appartement,4.0,330000.0,88.0,4,caluire et cuire,69034
<<<<<<< HEAD
appartement,4.0,940000.0,118.0,-1,lyon,69123
=======
>>>>>>> origin/Christana
maison,7.0,880000.0,195.0,MAISON,val d'oingt,69024
maison,4.0,395000.0,94.0,MAISON,sathonay camp,69292
appartement,4.0,275000.0,89.0,1,sainte foy les lyon,69202
appartement,2.0,217000.0,54.6,8,villeurbanne,69266
maison,5.0,579000.0,114.0,MAISON,albigny sur saone,69003
maison,4.0,329000.0,118.0,MAISON,chabaniere,69228
appartement,3.0,320000.0,79.0,1,poleymieux au mont d'or,69153
appartement,3.0,299000.0,63.0,1,dardilly,69072
appartement,3.0,540000.0,86.0,RDC,lyon,69123
maison,5.0,535600.0,147.0,MAISON,curis au mont d'or,69071
appartement,4.0,335000.0,98.0,1,fontaines sur saone,69088
maison,4.0,330000.0,160.0,MAISON,sainte consorce,69190
appartement,3.0,280000.0,74.0,3,tassin la demi lune,69244
maison,6.0,1198000.0,255.0,MAISON,saint bonnet de mure,69287
maison,12.0,1200000.0,407.0,MAISON,la tour de salvagny,69250
appartement,5.0,210000.0,101.0,2,oullins pierre benite,69149
appartement,1.0,89000.0,33.0,10,lyon,69123
appartement,4.0,185000.0,89.0,2,gleize,69092
appartement,5.0,475000.0,147.0,1,saint genis les ollieres,69205
maison,8.0,595000.0,305.0,MAISON,condrieu,69064
appartement,5.0,270000.0,85.0,1,saint genis laval,69204
maison,4.0,777000.0,94.0,MAISON,champagne au mont d'or,69040
maison,8.0,854000.0,256.0,MAISON,lyon,69123
appartement,3.0,220000.0,69.0,2,saint priest,69290
maison,6.0,710000.0,149.0,MAISON,genas,69277
maison,8.0,520000.0,165.0,MAISON,corbas,69273
appartement,5.0,380000.0,208.0,RDC,feyzin,69276
maison,5.0,349000.0,100.0,MAISON,vaulx en velin,69256
maison,4.0,379000.0,103.0,MAISON,porte des pierres dorees,69114
maison,10.0,870000.0,321.0,MAISON,colombier saugnieu,69299
maison,5.0,569000.0,140.0,MAISON,grezieu la varenne,69094
appartement,5.0,750000.0,251.0,1,chassieu,69271
<<<<<<< HEAD
appartement,4.0,310000.0,82.0,-1,villeurbanne,69266
=======
>>>>>>> origin/Christana
appartement,8.0,270000.0,174.0,2,genay,69278
maison,5.0,450000.0,138.0,MAISON,villefranche sur saone,69264
appartement,3.0,239900.0,61.0,2,saint priest,69290
appartement,4.0,479000.0,83.0,RDC,sathonay village,69293
maison,6.0,980000.0,157.0,MAISON,limonest,69116
maison,5.0,625000.0,121.0,MAISON,craponne,69069
maison,8.0,895000.0,188.0,MAISON,dardilly,69072
maison,5.0,395000.0,126.0,MAISON,irigny,69100
maison,6.0,320000.0,101.0,MAISON,gleize,69092
maison,7.0,305000.0,151.0,MAISON,communay,69272
maison,3.0,268000.0,70.0,MAISON,vaulx en velin,69256
appartement,1.0,199000.0,31.0,1,craponne,69069
appartement,4.0,760000.0,94.0,3,sainte foy les lyon,69202
maison,4.0,299900.0,70.0,MAISON,thurins,69249
maison,5.0,549000.0,131.0,MAISON,lissieu,69117
maison,8.0,600000.0,193.0,MAISON,saint laurent de mure,69288
maison,6.0,248000.0,119.0,MAISON,chenas,69053
appartement,2.0,199000.0,54.0,1,bron,69029
maison,6.0,460000.0,178.0,MAISON,pusignan,69285
appartement,4.0,218000.0,75.0,1,givors,69091
